0.34017403438191	0.0427786753496222	0.00719643954666952	0.00328799082990844	0.0291554784140355	0.00934379961522358	0.0060844348488686	0.00388018589127229	0.00350227391037947	0.00374045189007297	0.00210683183189189	0.00694580817992714	0.00488305262256683	0.0182099372536022	0.00860406789607283	0.00420927453677946	0.00482729606296789	0.00940479633021787	0.0406435795274214	0.0324311117624107	0.455414442707707	0.044594712933194
0.00148869324621971	0.305303804251104	0.00463713877035023	0.000502783392729227	0.0039036897811891	0.0193292014349858	0.00464788747689861	0.00177036189539582	0.00202048183025354	0.00161068885607218	0.00726306118524043	0.0323682756209551	0.00178225019086351	0.00624054820407712	0.00313054134451807	0.001482222969437	0.00141741820847662	0.00469067369501031	0.00292458979284706	0.00804669210822069	0.00392694003387201	0.00893427720320518
0.0531312448976841	0.0311443273505485	0.563869665778134	0.00398291735451605	0.033614146286957	0.0362128139977017	0.0728402771688522	0.0156414694984406	0.014951022640335	0.0196881767167773	0.00777542148754529	0.159424658694438	0.0393423767507527	0.0444458296605242	0.0220843272432092	0.0493317905327061	0.0517681762043894	0.0795650462504775	0.103521600903131	0.0491759919103988	0.0121681112016565	0.0803387768117388
0.0105987608943278	0.0122864941510535	0.0104080852480107	0.103433915659316	0.115750609922311	0.026619277342643	0.0757345801012922	0.0495210298079287	0.012311437858402	0.00574506043211917	0.00541705106876655	0.00845365960880275	0.0205381689136601	0.0149910696745826	0.135301125883687	0.0204778032295211	0.00726434255781697	0.0207049880758165	0.010727508606347	0.0143846593681737	0.00912127462614711	0.0215029381229711
0.0104773107324127	0.0587616101173408	0.0382389178071947	0.0297295543719218	0.291950039643534	0.218331265720728	0.0736934629849642	0.0196361904169717	0.0129887982216789	0.0201017180973511	0.0118322824569333	0.035945718694985	0.0138495443279553	0.00510417501172998	0.00597894877780198	0.00252851113598941	0.00200756370429533	0.0125088840006784	0.0131694424201099	0.131787502140324	0.00581699580277752	0.0228582535303012
0.0401956591759326	0.0337705778728856	0.0286094034270864	0.00428000468213285	0.0401676127392029	0.339624035650896	0.0302337279213723	0.0125101286621678	0.0335038900247308	0.0542854406264594	0.0521375585529162	0.0718962547803124	0.0234428712560696	0.0143455799080236	0.0288987032723587	0.00877740646944914	0.00123877847620601	0.0130181900406536	0.00721201821878973	0.0151657730318215	0.00674457038110486	0.0265121289867279
0.0046906115115775	0.00159891914786249	0.00124981502375058	0.00118085437964544	0.00511548329493323	0.00277981341541091	0.108285866032082	0.00802082365711408	0.00381694004393918	0.00765636056492856	0.00278661090722792	0.00985477484189914	0.129464020758672	0.00215015886833692	0.0023863824650056	0.000730204677477447	0.000200928100667867	0.00181696514811519	0.00480492770046902	0.00777621101444025	0.00168510266241392	0.00286893971060178
0.0124743114280205	0.0113385147592469	0.0195860089519587	0.0094588688573666	0.0248168023945976	0.037642927964262	0.0883591859260162	0.521142946711137	0.285753979890357	0.143986328753689	0.115971738704172	0.119360032918068	0.221247131830799	0.0074357950476437	0.0153066084113224	0.00556440781159813	0.00277572037774743	0.0229661107518587	0.00758640301792427	0.009480535269459	0.00411191808480187	0.0118105106714454
0.00460285945457488	0.0148925360104294	0.0106618465876528	0.0181615142049961	0.0196972954849544	0.0142259144006297	0.0500547867790562	0.0449955403419829	0.207360925374508	0.0260895929619461	0.0510373579673881	0.0332850954201226	0.0213124991462266	0.0052735754195719	0.0134515002963403	0.00616637119138467	0.00498255153697203	0.00860112283359487	0.00504272150380531	0.0280507468330842	0.0023324534871758	0.00568130830884158
0.0039868190009869	0.0107067208838846	0.00841179460225365	0.0085101592303372	0.0240000761988884	0.0131919293438013	0.0262484968527341	0.0223238497339035	0.116075142243483	0.48867022082691	0.0845460857784437	0.0800164990944104	0.0511067579803842	0.0266736398229657	0.0167206617149208	0.128694820810508	0.00949959153783084	0.0977813831690765	0.0476932043896413	0.0234700445302153	0.0093931680443377	0.0571119994188623
